barcode	stain_status
00094872	unstained
00094874	unstained
00094876	unstained
00094877	unstained
00094889	unstained
00094895	unstained
00094896	unstained
00094907	unstained
00094920	unstained
00094938	unstained
00094942	unstained
00094944	unstained
00094955	unstained
00094959	unstained
00094962	unstained
00094968	unstained
00094971	unstained
00094973	unstained
00094996	unstained
00095038	unstained
00095042	unstained
00095051	unstained
00095053	unstained
00095054	unstained
00095066	unstained
00095069	unstained
00095083	unstained
00095087	unstained
00095117	unstained
00095138	unstained
00095175	unstained
00095176	unstained
00095186	unstained
00095203	unstained
00095205	unstained
00095214	unstained
00095238	unstained
00095240	unstained
00095247	unstained
00095261	unstained
00095283	unstained
00095291	unstained
00095305	unstained
00095309	unstained
00095336	unstained
00095340	unstained
00095361	unstained
00095362	unstained
00095363	unstained
00095368	unstained
00095370	unstained
00095401	unstained
00095413	unstained
00095418	unstained
00095430	unstained
00095436	unstained
00095460	unstained
00095464	unstained
00095481	unstained
00095494	unstained
00095504	unstained
00095507	unstained
00095512	unstained
00095525	unstained
00095539	unstained
00095556	unstained
00095560	unstained
00095567	unstained
00095611	unstained
00095612	unstained
00095613	unstained
00095620	unstained
00095628	unstained
00095644	unstained
00095665	unstained
00095686	unstained
00095687	unstained
00095692	unstained
00095724	unstained
00095728	unstained
00095744	unstained
00095760	unstained
00095788	unstained
00095790	unstained
00095820	unstained
00095834	unstained
00095855	unstained
00095903	unstained
00095924	unstained
00095948	unstained
00095949	unstained
00095973	unstained
00095975	unstained
00095976	unstained
00095978	unstained
00095984	unstained
00095986	unstained
00095995	unstained
00095998	unstained
00096000	unstained
00096005	unstained
00096011	unstained
00096024	unstained
00096055	unstained
00096090	unstained
00096111	unstained
00096122	unstained
00096125	unstained
00096129	unstained
00096140	unstained
00096142	unstained
00096145	unstained
00096148	unstained
00096156	unstained
00096167	unstained
00096175	unstained
00096188	unstained
00096190	unstained
00096192	unstained
00096218	unstained
00096227	unstained
00096258	unstained
00096261	unstained
00096268	unstained
00096270	unstained
00096284	unstained
00096294	unstained
00096302	unstained
00096329	unstained
00096351	unstained
00096362	unstained
00096371	unstained
00096383	unstained
00096396	unstained
00096407	unstained
00096412	unstained
00096416	unstained
00096432	unstained
00096447	unstained
00096470	unstained
00096492	unstained
00096502	unstained
00096509	unstained
00096514	unstained
00096518	unstained
00096541	unstained
00096548	unstained
00096550	unstained
00096558	unstained
00096559	unstained
00096561	unstained
00096580	unstained
00096606	unstained
00096614	unstained
00096621	unstained
00096642	unstained
00096645	unstained
00096660	unstained
00096680	unstained
00096681	unstained
00096685	unstained
00096695	unstained
00096704	unstained
00096736	unstained
00096739	unstained
00096745	unstained
00096750	unstained
00096769	unstained
00096779	unstained
00096787	unstained
00096798	unstained
00096799	unstained
00096810	unstained
00096813	unstained
00096819	unstained
00096822	unstained
00096827	unstained
00096831	unstained
00096837	unstained
00096839	unstained
00096860	unstained
00096866	unstained
00096869	unstained
00096876	unstained
00096884	unstained
00096886	unstained
00096898	unstained
00096906	unstained
00096932	unstained
00096944	unstained
00096954	unstained
00096967	unstained
00096969	unstained
00096996	unstained
00097009	unstained
00097011	unstained
00097017	unstained
00097035	unstained
00097036	unstained
00097040	unstained
00097049	unstained
00097053	unstained
00097061	unstained
00097068	unstained
00097075	unstained
00097079	unstained
00097092	unstained
00097094	unstained
00097106	unstained
00097108	unstained
00097117	unstained
00097118	unstained
00097121	unstained
00097123	unstained
00097126	unstained
00097132	unstained
00097135	unstained
00097164	unstained
00097167	unstained
00097183	unstained
00097197	unstained
00097198	unstained
00097205	unstained
00097213	unstained
00097226	unstained
00097232	unstained
00097236	unstained
00097273	unstained
00097274	unstained
00097276	unstained
00097315	unstained
00097322	unstained
00097344	unstained
00097353	unstained
00097363	unstained
00097403	unstained
00097406	unstained
00097407	unstained
00097413	unstained
00097432	unstained
00097434	unstained
00097442	unstained
00097446	unstained
00097447	unstained
00097466	unstained
00097481	unstained
00097491	unstained
00097510	unstained
00097521	unstained
00097524	unstained
00097542	unstained
00097551	unstained
00097556	unstained
00097559	unstained
00097564	unstained
00097565	unstained
00097597	unstained
00097647	unstained
00097667	unstained
00097680	unstained
00097681	unstained
00097686	unstained
00097697	unstained
00097714	unstained
00097716	unstained
00097723	unstained
00097733	unstained
00097739	unstained
00097745	unstained
00097752	unstained
00097765	unstained
00097766	unstained
00097769	unstained
00097781	unstained
00097783	unstained
00097799	unstained
00097815	unstained
00097823	unstained
00097831	unstained
00097832	unstained
00097839	unstained
00097842	unstained
00097849	unstained
00097891	unstained
00097894	unstained
00097907	unstained
00097915	unstained
00097925	unstained
00097928	unstained
00097936	unstained
00097969	unstained
00097990	unstained
00098005	unstained
00098007	unstained
00098008	unstained
00098020	unstained
00098035	unstained
00098048	unstained
00098055	unstained
00098073	unstained
00098075	unstained
00098082	unstained
00098134	unstained
00098137	unstained
00098163	unstained
00098177	unstained
00098190	unstained
00098204	unstained
00098282	unstained
00098310	unstained
00098314	unstained
00098319	unstained
00098325	unstained
00098345	unstained
00098378	unstained
00098383	unstained
00098394	unstained
00098395	unstained
00098405	unstained
00098411	unstained
00098420	unstained
00098422	unstained
00098430	unstained
00098449	unstained
00098475	unstained
00098480	unstained
00098498	unstained
00098500	unstained
00098519	unstained
00098526	unstained
00098543	unstained
00098556	unstained
00098558	unstained
00098573	unstained
00098590	unstained
00098602	unstained
00098615	unstained
00098623	unstained
00098639	unstained
00098645	unstained
00098651	unstained
00098654	unstained
00098657	unstained
00098671	unstained
00098676	unstained
00098687	unstained
00098690	unstained
00098706	unstained
00098723	unstained
00098747	unstained
00098773	unstained
00098774	unstained
00098776	unstained
00098777	unstained
00098778	unstained
00098786	unstained
00098835	unstained
00098851	unstained
00098866	unstained
00098869	unstained
00098879	unstained
00098900	unstained
00098908	unstained
00098911	unstained
00098923	unstained
00098972	unstained
00098984	unstained
00098991	unstained
00098995	unstained
00099011	unstained
00099022	unstained
00099036	unstained
00099040	unstained
00099042	unstained
00099053	unstained
00099063	unstained
00099073	unstained
00099088	unstained
00099119	unstained
00099123	unstained
00099143	unstained
00099168	unstained
00099171	unstained
00099178	unstained
00099206	unstained
00099207	unstained
00099216	unstained
00099219	unstained
00099237	unstained
00099242	unstained
00099245	unstained
00099254	unstained
00099287	unstained
00099297	unstained
00099301	unstained
00099306	unstained
00099312	unstained
00099313	unstained
00099317	unstained
00099318	unstained
00099327	unstained
00099350	unstained
00099353	unstained
00099367	unstained
00099373	unstained
00099378	unstained
00099379	unstained
00099383	unstained
00099399	unstained
00099409	unstained
00099426	unstained
00099428	unstained
00099433	unstained
00099438	unstained
00099439	unstained
00099462	unstained
00099482	unstained
00099493	unstained
00099497	unstained
00099502	unstained
00099503	unstained
00099509	unstained
00099541	unstained
00099544	unstained
00099549	unstained
00099551	unstained
00099562	unstained
00099567	unstained
00099568	unstained
00099599	unstained
00099613	unstained
00099620	unstained
00099621	unstained
00099647	unstained
00099655	unstained
00099677	unstained
00099679	unstained
00099691	unstained
00099707	unstained
00099716	unstained
00099733	unstained
00099746	unstained
00099768	unstained
00099783	unstained
00099787	unstained
00099790	unstained
00099792	unstained
00099793	unstained
00099800	unstained
00099801	unstained
00099804	unstained
00099806	unstained
00099825	unstained
00099868	unstained
00099885	unstained
00099904	unstained
00099911	unstained
00099931	unstained
00099951	unstained
00099958	unstained
00099961	unstained
00099971	unstained
00100003	unstained
00100029	unstained
00100038	unstained
00100051	unstained
00100063	unstained
00100086	unstained
00100097	unstained
00100099	unstained
00100103	unstained
00100137	unstained
00100159	unstained
00100171	unstained
00100172	unstained
00100173	unstained
00100209	unstained
00100224	unstained
00100227	unstained
00100231	unstained
00100235	unstained
00100237	unstained
00100239	unstained
00100242	unstained
00100249	unstained
00100253	unstained
00100268	unstained
00100272	unstained
00100279	unstained
00100286	unstained
00100289	unstained
00100296	unstained
00100298	unstained
00100303	unstained
00100304	unstained
00100337	unstained
00100346	unstained
00100357	unstained
00100363	unstained
00100364	unstained
00100366	unstained
00100368	unstained
00100380	unstained
00100400	unstained
00100430	unstained
00100445	unstained
00100449	unstained
00100452	unstained
00100470	unstained
00100471	unstained
00100489	unstained
00100497	unstained
00100521	unstained
00100529	unstained
00100542	unstained
00100550	unstained
00100552	unstained
00100555	unstained
00100558	unstained
00100565	unstained
00100593	unstained
00100605	unstained
00100613	unstained
00100623	unstained
00100629	unstained
00100630	unstained
00100636	unstained
00100641	unstained
00100656	unstained
00100662	unstained
00100674	unstained
00100688	unstained
00100698	unstained
00100699	unstained
00100707	unstained
00100715	unstained
00100738	unstained
00100739	unstained
00100744	unstained
00100758	unstained
00100763	unstained
00100767	unstained
00100771	unstained
00100772	unstained
00100773	unstained
00100780	unstained
00100782	unstained
00100804	unstained
00100821	unstained
00100822	unstained
00100825	unstained
00100838	unstained
00100856	unstained
00100859	unstained
00100862	unstained
00100872	unstained
00100881	unstained
00100894	unstained
00100901	unstained
00100906	unstained
00100924	unstained
00100926	unstained
00100934	unstained
00100961	unstained
00100969	unstained
00100971	unstained
00100972	unstained
00100974	unstained
00100985	unstained
00100990	unstained
00100993	unstained
00100995	unstained
00101002	unstained
00101008	unstained
00101012	unstained
00101016	unstained
00101024	unstained
00101028	unstained
00101046	unstained
00101058	unstained
00101084	unstained
00101090	unstained
00101095	unstained
00101111	unstained
00101114	unstained
00101116	unstained
00101124	unstained
00101128	unstained
00101147	unstained
00101148	unstained
00101173	unstained
00101174	unstained
00101179	unstained
00101188	unstained
00101190	unstained
00101238	unstained
00101239	unstained
00101240	unstained
00101243	unstained
00101271	unstained
00101288	unstained
00101293	unstained
00101303	unstained
00101312	unstained
00101318	unstained
00101323	unstained
00101341	unstained
00101352	unstained
00101366	unstained
00101371	unstained
00101374	unstained
00101378	unstained
00101379	unstained
00101380	unstained
00101381	unstained
00101394	unstained
